ID	sim.cpd.data
C00760	-0.415674956
C01555	0.259898535
C02124	-0.882805812
C12554	-0.176842872
C00469	-0.662630908
C01346	-0.162129975
C05923	-0.404328363
C05921	-0.347302688
C01716	0.55041074
C00315	-0.231973877
C00387	-0.184503232
C13595	1.090955161
C14717	1.213831352
C08060	-0.179053425
C08410	-0.841543624
C09707	0.387322978
C00058	-0.847209055
C02356	1.083666392
C10368	0.328724163
C08405	1.010065059
C11529	0.777912499
C01548	0.649039903
C02938	-0.132479642
C02555	-0.187680483
C00878	-0.334743811
C17420	-0.747025432
C09908	1.193130607
C04691	0.180957023
C10303	-1.302409233
C08126	-0.343003431
C05761	0.688855496
C02046	0.211536532
C02027	0.88693928
C05618	1.126366286
C05336	-0.168635738
C00412	-1.363479087
C00143	-1.120228197
C06094	-0.276889503
C01705	-1.718570415
C13859	-0.245002387
C06428	-0.240708747
C02753	-0.325757589
C00376	0.288375142
C14775	-1.331896072
C02784	-0.314015246
C06069	-1.597023938
C06484	-0.123504208
C16166	-2.188667731
C05140	0.762203646
C05189	0.484459689
C07570	0.662791848
C11853	1.50774819
C06084	-0.485006896
C12314	1.246301372
C00120	0.243142503
C16698	1.668667438
C06171	1.589786722
C10354	0.750204454
C00026	-0.393380592
C01870	-2.042180744
C02170	-1.082250341
C02465	-0.696823971
C16561	0.925331245
C01926	-0.815839092
C06651	0.669008405
C09877	-0.267876415
C03657	0.296849704
C16672	-0.22513539
C07044	1.398815783
C13106	-0.539433469
C07014	0.164041165
C01100	-0.094603578
C00229	0.1563503
C03684	-0.689770406
C03147	-0.626584251
C10664	-1.397724065
C05465	-0.013717651
C09700	-0.925212469
C05963	1.642852954
C00993	2.448701984
C01286	-0.567312797
C06727	-1.144103961
C05347	0.926894368
C05122	1.445770334
C06747	0.49696694
C02513	0.427099947
C11767	-0.231401444
C07778	0.403993088
C06687	-0.549921529
C04922	-0.693140396
C01971	-1.372565175
C09545	-0.07742131
C02740	-0.106045835
C04866	0.440665215
C00870	-0.284904574
C14445	0.630174074
C06558	-1.607613406
C14687	-0.915449724
C05955	-1.584764416
C07168	-1.115796811
C01045	0.685728033
C07215	1.135087634
C00296	1.092809194
C01501	-1.083906544
C06752	-0.956458826
C06202	-1.613346849
C06587	0.997949023
C08508	0.801066684
C11726	0.820104776
C00652	-0.092793765
C01767	-0.312251858
C03585	1.939030765
C05580	-0.68048408
C07113	-0.049079205
C15672	0.120009371
C01923	-1.308588788
C00514	0.592555017
C04052	-1.040384374
C13793	-1.195258394
C00865	-1.83542331
C07401	0.096165331
C00848	0.190654793
C06227	0.361482118
C00908	0.933996998
C15673	-0.852917508
C15566	-0.383031125
C05592	0.120376285
C00561	0.930731002
C08414	0.152532047
C00082	2.280282024
C00876	1.337015979
C05136	-0.645499834
C02237	-0.11433531
C11450	-0.582023547
C00190	-1.702859475
C00841	-0.26236182
C00070	-0.156606509
C00854	0.214186651
C11152	0.414845755
C16848	0.310937338
C01925	-0.624673514
C11465	0.823163493
C03311	-1.140328519
C14415	1.731873868
C09814	1.905322517
C09042	0.040356438
C02385	-0.210599639
C09382	-0.968456948
C15569	-0.084988987
C07639	-0.276889989
C03097	0.155423969
C00645	1.963797693
C07272	0.029844483
C01507	-2.513834582
C06570	0.638446355
C05350	-0.075591785
C00679	-1.157335113
C03652	1.095039988
C06299	-0.630214267
C08037	0.904738479
C11231	-0.81803077
C03855	0.185349437
C03901	0.578053066
C04575	0.903500741
C05274	0.240543305
C01516	1.76232246
C01149	-1.085364129
C06377	-0.683662272
C00499	0.150222975
C01799	0.30072447
C03272	0.293185974
C05001	1.277831524
C02564	-0.467996567
C02008	-0.344123848
C05790	1.602407707
C08620	-1.495975965
C06089	2.949262031
C02953	-0.509029411
C05775	-0.229807072
C01258	0.497661713
C01886	1.427885677
C05767	0.139500523
C05031	-0.269097486
C07417	-0.415522816
C01890	-0.891155821
C00572	0.493732429
C01197	-0.262536348
C14776	0.080092872
C07250	-0.899491403
C06077	-0.599870295
C04894	-1.832400765
C02294	0.168743021
C05610	1.31938503
C15769	0.744818822
C04581	1.19794176
C08354	1.682215967
C03052	1.306134785
C00126	0.846093496
C01837	1.273109729
C16545	0.010114792
C06464	-0.038729104
C06823	-0.418308556
C16850	-1.529625884
C01283	-2.134240606
C04425	-1.209444838
C15771	0.511180395
C03541	0.845840774
C03001	-0.920517095
C01152	1.304077534
C03546	-0.869767568
C07484	0.96586513
C07877	0.434907449
C02825	0.559330911
C14040	-0.314495605
C01191	-0.082626395
C00965	0.003251629
C04335	0.513876515
C05339	-2.159803394
C05067	-0.912537343
C00292	-1.634071465
C13556	1.398173271
C01235	-0.315513421
C02115	1.735727897
C14524	0.187018878
C01137	-0.205006075
C07531	0.731143554
C00474	0.057251961
C08576	2.397574183
C00969	-1.154818102
C05204	-1.327410505
C14362	1.410775476
C01127	-0.296457844
C03586	-1.291943119
C05960	-0.105596005
C00075	1.355843319
C06337	1.41125014
C01330	-1.790268486
C10243	0.636246643
C11508	-0.713056578
C03783	0.45932324
C14184	-1.514498329
C06690	0.370357643
C06881	-0.099875524
C09884	1.26467538
C06658	0.040213409
C13258	0.930156598
C13373	-0.632220419
C08298	1.226736217
C00257	0.747791415
C15479	-0.795135409
C00826	-0.755821492
C10041	0.682746021
C14812	-0.308477398
C04366	-0.19279187
C08810	1.867302344
C02406	0.134280106
C05797	-0.4508709
C06032	-2.120176297
C08068	-2.253808367
C10889	-1.177120606
C07290	-0.594408147
C15589	-0.587164307
C07633	-0.812674782
C03568	1.298074796
C01104	0.682378961
C10991	-0.280982361
C11111	-1.51977215
C14334	0.412564867
C07253	0.306749612
C01161	-0.273112712
C02344	-0.400382813
C06399	-2.793493217
C13881	0.940427392
C11591	-0.667598212
C00959	-3.092290749
C00049	0.775944839
C06391	0.08397396
C06465	1.923112822
C01310	0.006370001
C01920	1.234757875
C02080	0.017331695
C11388	-0.020866352
C05402	1.378974162
C13455	0.491562743
C09785	1.114682385
C07457	-1.020747655
C02351	0.813735308
C03483	-0.403834297
C04807	-0.267214169
C00879	0.105814072
C05454	1.791765471
C11158	0.061966245
C00419	-0.266899492
C00461	1.645181428
C05913	-0.288590815
C00836	-0.555476459
C01499	0.026964539
C04752	-1.274058097
C01444	0.099394885
C09617	1.396399877
C00460	0.69395259
C01802	0.320421679
C06805	0.647729561
C02490	-2.094717901
C06917	-0.169863414
C06099	0.808985366
C03773	0.612427502
C09810	-0.426848702
C03543	0.816149842
C02335	-0.986221454
C09627	-0.044416473
C10828	1.356912927
C03664	-0.67355542
C02475	0.827425354
C02061	1.227847943
C04937	0.093125429
C10395	-0.471583766
C07474	-0.631220774
C09655	-1.233507999
C01011	-0.103615202
C05831	-0.52721119
C01970	0.978081066
C02824	0.703075534
C02744	-0.375847688
C01402	-0.399471365
C05994	0.066347147
C03925	1.067877098
C03042	-0.113558373
C00858	1.024250106
C03091	-0.383864221
C05119	0.849995826
C03667	-0.368312124
C14399	1.620070088
C16637	-0.951190414
C08282	-1.305731691
C13524	-0.174351417
C04404	-0.426495181
C00751	-0.445453661
